# time         sensor    measurable   value
1393146438     6      0      236.0000
1393146438     6      1      0.0000
1393146449     1      0      -3.5060
1393146449     2      0      -2.7690
1393146449     6      0      236.0000
1393146449     6      1      0.0000
1393146460     1      0      -2.7950
1393146460     2      0      -2.7690
1393146460     6      0      236.0000
1393146460     6      1      0.0000
1393146471     1      0      -3.0260
1393146471     2      0      -2.8220
1393146471     6      0      236.0000
1393146471     6      1      0.0000
1393146482     1      0      -3.5060
1393146482     2      0      -2.9600
1393146482     6      0      236.0000
1393146482     6      1      0.0000
1393146493     1      0      -3.0260
1393146493     2      0      -2.9600
1393146493     6      0      236.0000
1393146493     6      1      0.0000
1393146504     1      0      -3.5060
1393146504     2      0      -3.0810
1393146504     6      0      236.0000
1393146504     6      1      0.0000
1393146515     1      0      -3.5060
1393146515     2      0      -2.9600
1393146515     6      0      236.0000
1393146515     6      1      0.0000
1393146526     1      0      -3.5060
1393146526     2      0      -3.0810
1393146526     6      0      236.0000
1393146526     6      1      0.0000
1393146537     1      0      -3.0260
1393146537     2      0      -3.1170
1393146537     6      0      236.0000
1393146537     6      1      0.0000
1393146548     1      0      -3.0260
1393146548     2      0      -2.9600
1393146548     6      0      236.0000
1393146548     6      1      0.0000
1393146559     1      0      -3.5060
1393146559     2      0      -2.9600
1393146559     6      0      236.0000
1393146559     6      1      0.0000
1393146570     1      0      -3.5060
1393146570     2      0      -2.8030
1393146570     6      0      236.0000
1393146570     6      1      0.0000
1393146581     1      0      -3.0260
1393146581     2      0      -2.9600
1393146581     6      0      236.0000
1393146581     6      1      0.0000
1393146592     1      0      -3.5060
1393146592     2      0      -3.1170
1393146592     6      0      236.0000
1393146592     6      1      0.0000
1393146603     1      0      -3.2750
1393146603     2      0      -2.7690
1393146603     6      0      236.0000
1393146603     6      1      0.0000
1393146614     1      0      -3.0260
1393146614     2      0      -2.7330
1393146614     6      0      236.0000
1393146614     6      1      0.0000
1393146625     1      0      -3.5060
1393146625     2      0      -2.5420
1393146625     6      0      236.0000
1393146625     6      1      0.0000
1393146636     1      0      -2.5630
1393146636     2      0      -2.4820
1393146636     6      0      236.0000
1393146636     6      1      0.0000
1393146647     1      0      -2.5630
1393146647     2      0      -2.4630
1393146647     6      0      236.0000
1393146647     6      1      0.0000
1393146658     1      0      -3.0260
1393146658     2      0      -2.4480
1393146658     6      0      236.0000
1393146658     6      1      0.0000
1393146669     1      0      -3.0260
1393146669     2      0      -2.4480
1393146669     6      0      236.0000
1393146669     6      1      0.0000
1393146680     1      0      -2.5630
1393146680     2      0      -2.5000
1393146680     6      0      236.0000
1393146680     6      1      0.0000
1393146691     1      0      -3.0260
1393146691     2      0      -2.4820
1393146691     6      0      236.0000
1393146691     6      1      0.0000
1393146702     1      0      -3.0260
1393146702     2      0      -2.4900
1393146702     6      0      236.0000
1393146702     6      1      0.0000
1393146713     1      0      -3.0260
1393146713     2      0      -2.4900
1393146713     6      0      236.0000
1393146713     6      1      0.0000
1393146724     1      0      -3.0260
1393146724     2      0      -2.6470
1393146724     6      0      236.0000
1393146724     6      1      0.0000
1393146735     1      0      -2.5630
1393146735     2      0      -2.4900
1393146735     6      0      236.0000
1393146735     6      1      0.0000
1393146746     1      0      -3.0260
1393146746     2      0      -2.4370
1393146746     6      0      236.0000
1393146746     6      1      0.0000
1393146757     1      0      -3.0260
1393146757     2      0      -2.4030
1393146757     6      0      236.0000
1393146757     6      1      0.0000
1393146768     1      0      -3.0260
1393146768     2      0      -2.4220
1393146768     6      0      236.0000
1393146768     6      1      0.0000
1393146779     1      0      -2.5630
1393146779     2      0      -2.2460
1393146779     6      0      236.0000
1393146779     6      1      0.0000
1393146790     1      0      -3.0260
1393146790     2      0      -2.4030
1393146790     6      0      236.0000
1393146790     6      1      0.0000
1393146801     1      0      -2.5630
1393146801     2      0      -2.4820
1393146801     6      0      236.0000
1393146801     6      1      0.0000
1393146812     1      0      -2.5630
1393146812     2      0      -2.4480
1393146812     6      0      236.0000
1393146812     6      1      0.0000
1393146823     1      0      -2.5630
1393146823     2      0      -2.5000
1393146823     6      0      236.0000
1393146823     6      1      0.0000
1393146834     1      0      -2.5630
1393146834     2      0      -2.4900
1393146834     6      0      236.0000
1393146834     6      1      0.0000
1393146845     1      0      -2.5630
1393146845     2      0      -2.5080
1393146845     6      0      236.0000
1393146845     6      1      0.0000
1393146856     1      0      -2.5630
1393146856     2      0      -2.4030
1393146856     6      0      236.0000
1393146856     6      1      0.0000
1393146867     1      0      -2.5630
1393146867     2      0      -2.4030
1393146867     6      0      236.0000
1393146867     6      1      0.0000
1393146878     1      0      -2.5630
1393146878     2      0      -2.4030
1393146878     6      0      236.0000
1393146878     6      1      0.0000
1393146889     1      0      -2.5630
1393146889     2      0      -2.2990
1393146889     6      0      236.0000
1393146889     6      1      0.0000
1393146900     1      0      -2.5630
1393146900     2      0      -2.2650
1393146900     6      0      236.0000
1393146900     6      1      0.0000
1393146911     1      0      -2.5630
1393146911     2      0      -2.1600
1393146911     6      0      236.0000
1393146911     6      1      0.0000
1393146922     1      0      -2.5630
1393146922     2      0      -2.3170
1393146922     6      0      236.0000
1393146922     6      1      0.0000
1393146933     1      0      -2.5630
1393146933     2      0      -2.2650
1393146933     6      0      236.0000
1393146933     6      1      0.0000
1393146944     1      0      -2.5630
1393146944     2      0      -2.2120
1393146944     6      0      236.0000
1393146944     6      1      0.0000
1393146955     1      0      -2.5630
1393146955     2      0      -2.4220
1393146955     6      0      236.0000
1393146955     6      1      0.0000
1393146966     1      0      -2.5630
1393146966     2      0      -2.4030
1393146966     6      0      236.0000
1393146966     6      1      0.0000
1393146977     1      0      -2.5630
1393146977     2      0      -2.4030
1393146977     6      0      236.0000
1393146977     6      1      0.0000
1393146988     1      0      -2.5630
1393146988     2      0      -2.4030
1393146988     6      0      236.0000
1393146988     6      1      0.0000
1393146999     1      0      -2.5630
1393146999     2      0      -2.4820
1393146999     6      0      236.0000
1393146999     6      1      0.0000
1393147010     1      0      -2.5630
1393147010     2      0      -2.5000
1393147010     6      0      236.0000
1393147010     6      1      0.0000
1393147021     1      0      -2.5630
1393147021     2      0      -2.5420
1393147021     6      0      236.0000
1393147021     6      1      0.0000
1393147032     1      0      -2.7950
1393147032     2      0      -2.4900
1393147032     6      0      236.0000
1393147032     6      1      0.0000
1393147043     1      0      -2.5630
1393147043     2      0      -2.4480
1393147043     6      0      236.0000
1393147043     6      1      0.0000
1393147054     1      0      -2.5630
1393147054     2      0      -2.5940
1393147054     6      0      236.0000
1393147054     6      1      0.0000
1393147065     1      0      -3.0260
1393147065     2      0      -2.5260
1393147065     6      0      236.0000
1393147065     6      1      0.0000
1393147076     1      0      -3.0260
1393147076     2      0      -2.5940
1393147076     6      0      236.0000
1393147076     6      1      0.0000
1393147087     1      0      -2.5630
1393147087     2      0      -2.5940
1393147087     6      0      236.0000
1393147087     6      1      0.0000
1393147098     1      0      -3.0260
1393147098     2      0      -2.6470
1393147098     6      0      236.0000
1393147098     6      1      0.0000
1393147109     1      0      -2.5630
1393147109     2      0      -2.5790
1393147109     6      0      236.0000
1393147109     6      1      0.0000
1393147120     1      0      -3.0260
1393147120     2      0      -2.4900
1393147120     6      0      236.0000
1393147120     6      1      0.0000
1393147131     1      0      -2.5630
1393147131     2      0      -2.5260
1393147131     6      0      236.0000
